t,x1,x2,x3
8.028802880288028,5.091288042105765e-21,15.768800676235001,107177.2114068212
8.02980298029803,5.0266633560111756e-21,15.770800876255002,107359.43215528068
8.030803080308031,4.962849913527286e-21,15.772801076275003,107541.96273528055
8.031803180318033,4.899837647159213e-21,15.774801276295005,107724.80367359033
8.032803280328032,4.837616612873482e-21,15.776801476315006,107907.95549787502
8.033803380338034,4.7761769886025195e-21,15.778801676335007,108091.41873669667
8.034803480348035,4.715509072767029e-21,15.780801876355008,108275.19391951582
8.035803580358035,4.6556032828160425e-21,15.78280207637501,108459.28157669313
8.036803680368036,4.5964501537844366e-21,15.78480227639501,108643.68223949085
8.037803780378038,4.538040336867708e-21,15.786802476415012,108828.39644007434
8.03880388038804,4.480364598013803e-21,15.788802676435013,109013.42471151367
8.03980398039804,4.423413816531803e-21,15.790802876455015,109198.76758778507
8.04080408040804,4.367178983717262e-21,15.792803076475016,109384.42560377256
8.041804180418042,4.311651201494005e-21,15.794803276495017,109570.39929526942
8.042804280428042,4.256821681072189e-21,15.796803476515018,109756.6891989798
8.043804380438043,4.202681741622433e-21,15.79880367653502,109943.29585252021
8.044804480448045,4.1492228089658345e-21,15.80080387655502,110130.2197944211
8.045804580458046,4.096436414279677e-21,15.802804076575022,110317.4615641284
8.046804680468046,4.044314192818642e-21,15.804804276595023,110505.02170200514
8.047804780478048,3.9928478826513546e-21,15.806804476615024,110692.90074933288
8.04880488048805,3.942029323412065e-21,15.808804676635026,110881.09924831342
8.04980498049805,3.8918504550672985e-21,15.810804876655027,111069.61774207023
8.05080508050805,3.842303316697291e-21,15.812805076675028,111258.45677465013
8.051805180518052,3.7933800452920395e-21,15.81480527669503,111447.61689102478
8.052805280528053,3.7450728745617894e-21,15.81680547671503,111637.09863709229
8.053805380538053,3.6973741337617926e-21,15.818805676735032,111826.9025596788
8.054805480548055,3.650276246531164e-21,15.820805876755033,112017.02920654001
8.055805580558056,3.603771729745673e-21,15.822806076775034,112207.47912636284
8.056805680568058,3.557853192384298e-21,15.824806276795035,112398.25286876694
8.057805780578057,3.512513334409394e-21,15.826806476815037,112589.35098430631
8.058805880588059,3.4677449456602966e-21,15.828806676835038,112780.77402447087
8.05980598059806,3.423540904760211e-21,15.83080687685504,112972.52254168809
8.06080608060806,3.3798941780362337e-21,15.83280707687504,113164.59708932452
8.061806180618062,3.336797818452339e-21,15.834807276895042,113356.99822168748
8.062806280628063,3.2942449645551867e-21,15.836807476915043,113549.72649402654
8.063806380638065,3.2522288394325956e-21,15.838807676935044,113742.78246253524
8.064806480648064,3.2107427496845306e-21,15.840807876955045,113936.1666843526
8.065806580658066,3.1697800844064587e-21,15.842808076975047,114129.8797175648
8.066806680668067,3.1293343141849238e-21,15.844808276995048,114323.92212120675
8.067806780678067,3.0893989901051995e-21,15.846808477015049,114518.29445526369
8.068806880688069,3.0499677427708712e-21,15.84880867703505,114712.99728067285
8.06980698069807,3.0110342813352102e-21,15.850808877055051,114908.03115932504
8.070807080708072,2.9725923925441993e-21,15.852809077075053,115103.39665406627
8.071807180718071,2.9346359397910685e-21,15.854809277095054,115299.09432869937
8.072807280728073,2.897158862182208e-21,15.856809477115055,115495.12474798567
8.073807380738074,2.8601551736143218e-21,15.858809677135056,115691.48847764655
8.074807480748074,2.8236189618626876e-21,15.860809877155058,115888.18608436511
8.075807580758076,2.7875443876803928e-21,15.862810077175059,116085.21813578783
8.076807680768077,2.7519256839084136e-21,15.86481027719506,116282.58520052615
8.077807780778079,2.7167571545964123e-21,15.866810477215061,116480.28784815817
8.078807880788078,2.6820331741341214e-21,15.868810677235063,116678.32664923025
8.07980798079808,2.64774818639319e-21,15.870810877255064,116876.70217525867
8.080808080808081,2.6138967038793713e-21,15.872811077275065,117075.41499873131
8.081808180818081,2.5804733068949218e-21,15.874811277295066,117274.46569310923
8.082808280828083,2.547472642711097e-21,15.876811477315067,117473.85483282841
8.083808380838084,2.51488942475062e-21,15.878811677335069,117673.58299330133
8.084808480848086,2.4827184317800058e-21,15.88081187735507,117873.65075091869
8.085808580858085,2.4509545071116226e-21,15.882812077375071,118074.05868305103
8.086808680868087,2.419592557815376e-21,15.884812277395072,118274.80736805043
8.087808780878088,2.3886275539399e-21,15.886812477415074,118475.89738525216
8.088808880888088,2.3580545277431435e-21,15.888812677435075,118677.32931497635
8.08980898089809,2.3278685729322376e-21,15.890812877455076,118879.10373852968
8.090809080908091,2.298064843912537e-21,15.892813077475077,119081.22123820703
8.091809180918093,2.268638555045722e-21,15.894813277495079,119283.68239729319
8.092809280928092,2.2395849799168575e-21,15.89681347751508,119486.48780006453
8.093809380938094,2.2108994506102976e-21,15.898813677535081,119689.63803179066
8.094809480948095,2.1825773569943356e-21,15.900813877555082,119893.1336787362
8.095809580958095,2.1546141460144895e-21,15.902814077575083,120096.97532816234
8.096809680968097,2.1270053209953258e-21,15.904814277595085,120301.16356832869
8.097809780978098,2.0997464409507157e-21,15.906814477615086,120505.69898849484
8.0988098809881,2.072833119902425e-21,15.908814677635087,120710.58217892214
8.0998099809981,2.046261026206936e-21,15.910814877655088,120915.81373087538
8.1008100810081,2.0200258818904097e-21,15.91281507767509,121121.39423662449
8.101810181018102,1.99412346199168e-21,15.91481527769509,121327.32428944626
8.102810281028102,1.9685495939131956e-21,15.916815477715092,121533.60448362606
8.103810381038103,1.9433001567798095e-21,15.918815677735093,121740.23541445952
8.104810481048105,1.9183710808053193e-21,15.920815877755095,121947.21767825428
8.105810581058106,1.8937583466666732e-21,15.922816077775096,122154.55187233172
8.106810681068106,1.869457984885743e-21,15.924816277795097,122362.23859502864
8.107810781078108,1.8454660752185786e-21,15.926816477815098,122570.278445699
8.10881088108811,1.8217787460520537e-21,15.9288166778351,122778.6720247157
8.10981098109811,1.7983921738078116e-21,15.9308168778551,122987.41993347225
8.11081108110811,1.775302582353428e-21,15.932817077875102,123196.5227743845
